# Video data for Marques Brownlee (UCBJycsmduvYEL83R_U4JriQ)
# id;publishedAt;title
njVQ7ewoCxk;2009-03-04T22:49:19.000Z;2009 Mac Desktop Refresh: Mac Mini
gYJfA_O1I64;2009-03-04T00:56:14.000Z;HD Tutorial: Diskeeper Pro Premier
WHsfat8OkO8;2009-03-03T22:19:30.000Z;iMac and Mac Mini Refresh!
1E_1KfMIexQ;2009-03-03T03:01:10.000Z;HD Tutorial: Tilt In Camtasia Studio 6
8imsZ-ADhMM;2009-02-28T05:39:04.000Z;Youtube Mega-Widescreen Camtasia Studio 6 Settings
JUsA_Qy8fXE;2009-02-27T02:43:23.000Z;HD Tutorial: Firefox 3.1 Beta 2
mrMhA5K4wFg;2009-02-25T23:46:13.000Z;HD Tutorial: Visual ToolTip for XP
sPkG8tW38jI;2009-02-25T02:38:59.000Z;HD Tutorial: Safari 4.0
uYuREzf3444;2009-02-24T01:57:35.000Z;HD Tutorial: Install Windows Themes (Request)
SsgBuvCKJE4;2009-02-23T22:50:33.000Z;Update 1.1
fz3VwmPzi20;2009-02-23T22:45:27.000Z;HD Tutorial: CrystalXP.net
Vp9s5eftaxE;2009-02-23T21:22:59.000Z;HD Camtasia Studio 6 Tilt Test
RVx0BoomLTU;2009-02-23T00:31:26.000Z;HD Tutorial: Complete Rocketdock Walkthrough
0M_K6f-7vWc;2009-02-22T20:51:52.000Z;HD Tutorial: Watch HQ Content By Default
S1iEDQ-wUhA;2009-02-22T17:08:19.000Z;HD Tutorial: Shiny Search (Request)
i4LeHr7RkL0;2009-02-22T15:54:57.000Z;Camtwisting with Camtasia Studio 6 (Future Tutorial!)
RCxYSQi9ZDs;2009-02-22T00:12:59.000Z;HD Tutorial: Camstudio Lossless Codec v1.4
NBACYdNLfGA;2009-02-21T17:34:16.000Z;HD Tutorial: DivX Codec For Camstudio (Request)
p4jP-gyIPVg;2009-02-21T16:28:08.000Z;HD Vista Lite?
ecRmoIPTaTU;2009-02-21T04:11:21.000Z;HD Tutorial: Change Vista Start Menu Logo
ZPv25BKcQtU;2009-02-21T02:40:42.000Z;What does Youtube Want?
xY-UY8g9GGY;2009-02-20T02:47:50.000Z;My Official Youtube Outro!
7cONAGNdPpI;2009-02-20T02:10:02.000Z;HD Tutorial: Change or Create your Gmail Theme
5yO_MqVLrJM;2009-02-19T22:51:18.000Z;HD Tutorial: Upgrade to Skype 4 Beta
tm_ZnqJblko;2009-02-19T22:38:00.000Z;HD Battery Saver #5 - Hibernate
yDie-JzVlKM;2009-02-19T01:56:41.000Z;HD Laptop Buying Guide
FcugVUydSBY;2009-02-19T00:57:07.000Z;Update 1.0 = Video 100!
jfQPNOw8mMo;2009-02-18T21:55:50.000Z;HD Tutorial: Encode any Video in HD for Youtube
SaGAGrT9nP4;2009-02-18T02:31:02.000Z;HD Tutorial: Camstudio Audio and Video Synchronization
mhhgh84ZDmE;2009-02-18T01:06:54.000Z;HD Skype Review (Request)
L8JTCiWXu2A;2009-02-17T02:04:55.000Z;New Ideas
ApLsitHmAC0;2009-02-16T20:44:37.000Z;HD Battery Saver #4 - Power Options
y108lR0aGeU;2009-02-16T18:26:55.000Z;HD Tutorial: iTunes 9 Visualizer (Request)
uT9_7Yiu39Y;2009-02-16T17:15:26.000Z;HD Tutorial: Upgrade Safari
1pHoMyA2YkA;2009-02-16T05:27:24.000Z;HD Tutorial: Enable Autopan in Camstudio (Request)
reTPuZBO_Ek;2009-02-15T20:49:14.000Z;HD Tutorial: Create A Youtube Intro Video (Request)
i0T1_s4VCvo;2009-02-15T01:14:24.000Z;HD Tutorial: Eliminate Background Tasks (Request)
f4B3FMSFqpE;2009-02-14T06:52:21.000Z;My new Official Intro Video
or8t_Zi7S38;2009-02-13T21:58:56.000Z;Could Windows 7 Be a $50 Upgrade?
LCbiIbZ9QOM;2009-02-13T21:46:28.000Z;HD Tutorial: Get Windows Media Player 11 in Windows XP
QpycIicBEEM;2009-02-13T02:53:41.000Z;HD Tutorial: Customizing Autoplay
EwJ5L5Bf6WU;2009-02-13T01:33:14.000Z;HD Battery Saver #3 - External Devices
GMfvCpxWsmA;2009-02-13T00:46:47.000Z;HD Battery Saver #2 - Disable Visual Effects (Aero!)
5TSxRdgVnVs;2009-02-12T23:40:36.000Z;HD Battery Saver #1 - Defragmenting
3Cuaj8FKWfQ;2009-02-12T22:17:46.000Z;HD & Zoom/Pan Test - Camtasia Studio 6
k0U3AqL4sds;2009-02-12T21:52:10.000Z;HD Tutorial: Customize Autofill in Safari
4FlLW_BA__M;2009-02-12T01:20:18.000Z;HD Benchmarking: My Internet Speed
wK8VrCmRnaQ;2009-02-12T00:55:35.000Z;HD Tutorial: Google Earth 5.0
tu6vXjxtfR8;2009-02-11T23:13:31.000Z;HD Tutorial: The Sage's English Dictionary and Thesaurus
PkRXVGJ0ods;2009-02-11T03:35:54.000Z;HD Review: Camstudio
jakqqvfipy8;2009-02-11T02:30:03.000Z;HD Tutorial: Upgrade to iTunes 8 Plus
jxSkySN3kks;2009-02-11T01:20:41.000Z;HD Tutorial: Get Free Youtube Layouts
PWNohJSS-Ms;2009-02-10T22:37:04.000Z;HD Tutorial: Take Screenshots in Windows Vista
Wr1zyTNTLtQ;2009-02-10T03:43:55.000Z;HD Tutorial: Tweak Safari for Speed
GnrOCFwBE8s;2009-02-10T03:06:30.000Z;HD Tutorial: Revert to Classic Windows Start Menu
UYbJTu9T2mc;2009-02-10T01:03:26.000Z;HD Tutorial: Compatibility Mode
BAAC5c2uEP8;2009-02-09T22:45:44.000Z;HD Tutorial: Measure your Download and Upload Speeds
lX9NdNvq78Y;2009-02-10T04:23:06.000Z;HD Tutorial: Zoom in Camstudio
mL33rhqTbHg;2009-02-09T00:57:36.000Z;HD Tutorial: Get Aero Shake For Vista or XP
oNMFjL1M1rA;2009-02-09T00:32:55.000Z;HD First Look: SRWare Iron
DmqmZ_ORPbc;2009-02-08T21:06:48.000Z;HD Tutorial: Get OS X Cursors in Windows (Request)
E63fdjyck2k;2009-02-08T20:20:44.000Z;HD Tutorial: Customize Command Prompt
uGL9arjQRl0;2009-02-08T17:34:31.000Z;HD Tutorial: Get OS X Theme on Rocket Dock
IMXaHZLjFQA;2009-02-08T17:05:50.000Z;HD Tutorial: Offline Gmail
kDD7b1sfmLg;2009-02-08T14:49:36.000Z;HD Tutorial: Get Old Menus Back in Vista Explorer
S1ThX4gDPrQ;2009-02-08T14:39:12.000Z;HD Tutorial: Firefox "Superbar"
bLIxfnQqe_c;2009-02-08T02:44:40.000Z;HD Tutorial: Start Menu Customization
MqudmZQVWyo;2009-02-08T02:23:18.000Z;HD Tutorial: Installing Firefox Themes
1VRajWZr-PE;2009-02-08T00:59:55.000Z;HD Tutorial: Get OS X Cursors in Windows
aVjWNyGp2l0;2009-02-07T21:23:11.000Z;HD Tutorial: Mozilla Tunderbird RSS
Z2mB1iMm15k;2009-02-07T18:11:01.000Z;HD Tutorial: Camtasia Powerpoint Integration
fa1Lr-W2aBU;2009-02-07T16:11:05.000Z;HD Test 1: Camtasia Studio 6
HSVtaA6U2Nk;2009-02-06T23:55:25.000Z;HD Tutorial: Change Rocket Dock Icons
kfcv0s8Qztg;2009-02-06T23:19:50.000Z;HD Tutorial: Camstudio Hotkeys
gU9kqC8rEcM;2009-02-05T03:25:14.000Z;HD Benchmark: Safari Webkit
SkXXq2cOAso;2009-02-05T02:06:14.000Z;HD Tutorial: Volume App
h-cjcw4nbmA;2009-02-05T01:56:28.000Z;HD Tutorial: Sidebar Gadgets
7g2q___Kiag;2009-02-04T22:56:56.000Z;HD Tutorial: Safari and Webkit Addons
1g1aQTEocX0;2009-02-04T22:25:57.000Z;HD Tutorial: Disable User Account Control
q0aKUO9xmds;2009-02-04T21:55:14.000Z;HD Tutorial: Virtual Memory
khEaSeMShk8;2009-02-04T03:30:10.000Z;HD Tutorial: Eliminate Menu Show Delay
OBNkCLRGx2k;2009-02-04T03:21:13.000Z;HD Tutorial: Boot Your Computer Faster
NrOWLTqRLc8;2009-02-04T01:31:05.000Z;HD Tutorial: Safari 4 Webkit
ADK6fdkWiBY;2009-02-04T00:17:53.000Z;HD Tutorial: Vistart
sTt-9R6FQ6E;2009-02-03T03:28:32.000Z;HD Tutorial: Boost your built-in microphone
PssBv2rusgw;2009-02-03T02:46:29.000Z;HD Tutorial: Start Menu Shutdown Button
8OUGVgQLxNU;2009-02-03T02:00:38.000Z;HD Tutorial: Screencasting Zoom Function
Ec7_yCwXmWY;2009-02-02T23:29:32.000Z;HD Tutorial: Justhearit!
ySgD6j5yj3w;2009-02-02T22:55:35.000Z;HD Tutorial: Get High-Resolution Wallpapers Quickly
wuYhGKkTTx8;2009-02-02T22:24:23.000Z;HD Tutorial: Make Internet Explorer Faster
V3MQgxfv0h0;2009-02-02T22:00:54.000Z;HD Tutorial: Make Firefox Faster
q90rFEbiLI8;2009-02-02T19:26:17.000Z;HD Tutorial: Non-Ultimate Dreamscene
J_RVM09Lefg;2009-02-01T23:41:02.000Z;HD Tutorial: Add the "New Tab" button to Firefox
zArasubfsPI;2009-02-01T23:20:15.000Z;HD Tutorial: Make your own Youtube Avatar
DMpoZNJmdpE;2009-02-01T22:18:15.000Z;HD Tutorial: Change Your Login Screen
RTxrS1lLwjY;2009-02-01T21:05:39.000Z;HD Review: Microsoft Wireless 6000 Mouse
ZZnVdFjig88;2009-02-01T17:33:13.000Z;HD Example: CPU Intensive
r8b7qMeUHsg;2009-02-01T06:31:55.000Z;HD first look: Opera 10 Alpha
s9lU1eAXVn4;2009-02-01T06:28:24.000Z;HD Tutorial: Extended Task Manager
NuxUMQ5CrX0;2009-02-01T05:37:53.000Z;HD Tutorial: Firefox Addons
XCuIjLI2VMg;2009-02-01T05:13:06.000Z;HD Tutorial: Fraps
TVMu1S8jY2A;2009-02-01T03:34:33.000Z;Tutorial: Firefox Addons
QYRvQh043GQ;2009-02-01T00:46:31.000Z;HD Tutorial: Thunderbird Addons
4vwd_pQHUBE;2009-01-31T23:39:48.000Z;How to Upload HD Youtube Videos
reI8CsNd88Y;2009-01-31T23:04:03.000Z;HD Tutorial: Aerosnap for Vista
SWSqBFGT50A;2009-01-31T22:21:50.000Z;Unboxed: NZXT Cryo LX [HD]
Wi_RIX7r0mg;2009-01-30T22:26:16.000Z;HQ Tutorial: Firefox Preloader
8iIOsv_RJBA;2009-01-30T20:03:42.000Z;HQ Tutorial: Download Skype
xsdcq4z10pc;2009-01-30T02:30:25.000Z;MY Internet Speed!
b491eWiGw0k;2009-01-30T02:05:57.000Z;HQ Tutorial: Windows 7 Calculator
bDYTAydFNXo;2009-01-30T01:58:47.000Z;Quick Note on Speedfan
29jHsM35yA8;2009-01-30T01:59:44.000Z;HQ Tutorial: Safari for Windows
hntI5lbDv9E;2009-01-30T01:45:51.000Z;Camstudio Clarity
h84bR62zg3E;2009-01-30T01:46:27.000Z;HQ Tutorial: Rocket Dock Application
0hNd56lIAxY;2009-01-30T01:21:41.000Z;Tutorial: Camstudio HQ
oP41yum-wFg;2009-01-30T00:09:59.000Z;HQ Tutorial: Ccleaner
buSchZss_Y0;2009-01-29T18:57:10.000Z;15 Year old Golf Swing Analysis
hCEBLSSU-2Y;2009-01-01T22:30:32.000Z;Fraps HD Test in 1080p (18 WOS)
9gk_rl3y_SU;2009-01-01T19:43:47.000Z;HP Pavilion dv7t Media Center Remote Overview
f7mqssf66l4;2008-09-16T01:33:42.000Z;High fps LG Voyager footage
PD5igzFB8iY;2008-05-30T20:27:17.000Z;14 Year knock-down shot (11 Handicap)
fjhmnWFsr3s;2008-03-29T01:03:44.000Z;13-Year-Old Golf Swing Analysis
